,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,20,0.00512136082653536,0.0012587401530606457,0.0029981415123036545,0.00512136082653536,0.006612813015897861,0.008472565114495104,0.010773710744468297,0.013599536555285615,0.017043986826947452,0.021211922927770084,0.03219193752203862,0.04758805626915848,0.06858390660196388,0.09643476252341748,0.1323658336921659,0.17743035999930074,0.23233174379207458
max_sprt | alpha=0.05,300,8.358227980997453e-06,1.3275772112695877e-12,4.6948345958198715e-08,8.358227980997453e-06,6.858038280726927e-05,0.00041340566782728055,0.001846352835031074,0.006146892439371388,0.015314204201467879,0.02860465929673805,0.04195428409956374,0.018923617400507867,0.0024773814387852766,8.541612827887061e-05,6.668046984461297e-07,9.270930777413553e-10,1.524692749986827e-13
max_sprt | alpha=0.05,320,8.282326794281502e-06,1.3599338578902597e-13,2.3955586815485453e-08,8.282326794281502e-06,8.588420203144083e-05,0.0006169934178251636,0.0031073038151725155,0.011064158595619829,0.028008990276921997,0.050554107235620725,0.059613911178082575,0.017653025768054748,0.0012251994656715256,1.7641070835762016e-05,4.2741922285219923e-08,1.1949190234604866e-11,1.8825981443748075e-16
max_sprt | alpha=0.05,340,1.563285937441473e-06,6.413710810932031e-16,1.5049372789387784e-09,1.563285937441473e-06,2.4422234111748e-05,0.0002435755763310297,0.0015783709243469154,0.006728154101792047,0.01901571878749119,0.035767694260486795,0.03714408263144039,0.0071923113439141435,0.0002321676104458332,1.0257033195506903e-06,4.3893572745690645e-10,9.291325027154912e-15,2.1413865179885714e-21
max_sprt | alpha=0.05,360,2.3709668658078645e-07,5.171221412969029e-19,5.123434773569714e-11,2.3709668658078645e-07,6.403434499482705e-06,9.88463201784875e-05,0.0008971470240480962,0.00488340159658403,0.016144645835208856,0.03262414642988003,0.030321351570762555,0.003684134726377434,4.9965133611697986e-05,5.639820485157752e-08,2.9692020520311407e-12,1.9031254115405344e-18,1.6380966711398434e-28
max_sprt | alpha=0.05,380,9.224714443041071e-08,1.9907052424819075e-22,3.5342308372622345e-12,9.224714443041071e-08,4.439525629523286e-06,0.00010512531765602294,0.001283556684292881,0.00834520381351691,0.029493780565471663,0.05729209281949583,0.03602104319016726,0.0019400884922170232,7.322192936537059e-06,1.20826587287754e-09,2.630910119923978e-15,1.6651337784876105e-24,0.0
max_sprt | alpha=0.05,400,2.672100809649587e-09,1.1395320448927063e-31,3.846719461370433e-15,2.672100809649587e-09,3.757059169462075e-07,2.0038603711738956e-05,0.000444755735665549,0.0043630220545050275,0.019630962777464234,0.041282312016550075,0.018643154957634755,0.0003508095507234232,1.8577708016247718e-07,9.899886626162057e-13,1.3025668931792153e-21,0.0,0.0
max_sprt | alpha=0.05,420,1.2759132616791173e-11,0.0,1.849191740911753e-20,1.2759132616791173e-11,1.137819533324703e-08,2.2798128276955494e-06,0.00013000938572726038,0.002423685997365811,0.016011311609329927,0.03906200632628982,0.01195120408655176,5.700377316550004e-05,2.0633388722802923e-09,2.967501660722307e-17,0.0,0.0,0.0
max_sprt | alpha=0.05,440,6.22614759054889e-15,0.0,0.0,6.22614759054889e-15,2.206535359334791e-10,3.750687042888574e-07,7.9909238258117e-05,0.0032118978530299254,0.029882945383979443,0.07117255498206805,0.007625743252697886,3.422989156093472e-06,7.785964597242236e-13,0.0,0.0,0.0,0.0
max_sprt | alpha=0.05,460,0.0,0.0,0.0,0.0,0.0,1.3144316884063383e-10,1.826445310160619e-06,0.0006450824372198356,0.01782121839054521,0.05636381161286449,0.001204668078756206,3.0447262950515357e-09,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.05,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.136169356538382e-05,0.028682495456256264,0.10215312343824418,5.0602349859517795e-05,0.0,0.0,0.0,0.0,0.0,0.0
max_sprt | alpha=0.05,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06356367568230036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
