election,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,legend
n=005000_m=01800_p=0.500_replacement=False_step=1,1799.8102391284724,1793.3543180648398,1736.209627688295,1622.4010673401804,1383.2956284122658,1038.600150974099,717.9291365984418,506.53536012374116,382.86515075894516,255.1622769367516,190.86813396892182,152.33594412337888,126.71879267505663,108.4732782448047,94.82144350546291,84.22118919706055,bravo_without_replacement | p=0.55 | alpha=0.051730468749999994
n=005000_m=01200_p=0.500_replacement=False_step=1,1199.9980012890833,1199.2072868370112,1179.544573644361,1130.504609977577,1025.839676416864,871.6591733387038,708.8376318374386,574.2944896699407,475.8509909758313,352.1044928209414,279.092062720338,231.04948398157842,197.0988443149434,171.9130529541167,152.5125499964409,137.0397200728587,bravo_without_replacement | p=0.52 | alpha=0.12002148437499999
n=005000_m=00800_p=0.500_replacement=False_step=1,799.8770643620187,796.8907393902879,778.5943233046353,750.9560913923821,700.7205046393861,624.944542051454,531.1839299012198,435.4067485862896,352.3530445966156,240.94784894161666,180.26899257852432,143.8080434043661,119.57389549889255,102.3118038986248,89.39788255887682,79.37891614747755,bravo_without_replacement | p=0.55 | alpha=0.061486328124999996
n=005000_m=00800_p=0.500_replacement=False_step=1,799.9922578821075,799.0224145249975,787.1844005210886,764.8179705913667,720.7035511041313,652.192443652916,567.4970532366151,481.7829868279338,407.3264693041244,302.80775843147666,239.56276316994231,198.05942854961688,168.79362227303875,147.10329469175215,130.41666432328458,117.1491940696352,bravo_without_replacement | p=0.52 | alpha=0.1648984375
n=005000_m=00400_p=0.500_replacement=False_step=1,399.8648783473952,398.12906073053733,391.5881758912602,383.87194488878737,371.31797766622907,352.8223777107836,328.2208784158996,298.6727657576118,266.5049273916506,205.05350728015407,158.26186826417842,126.71045432659506,105.33359701607796,90.09305839924228,78.6980880771331,69.86034239288361,bravo_without_replacement | p=0.55 | alpha=0.08685156249999999
n=005000_m=00400_p=0.500_replacement=False_step=1,399.95816627446067,398.9437585214202,394.00044629530805,387.590959204511,376.6949505940688,360.1901775446669,337.8839237058948,310.8729088265392,281.3430950740163,224.52637566636628,180.21477305380336,148.97921133308554,126.7545470934615,110.27479906725056,97.61273875066759,87.61806842159667,bravo_without_replacement | p=0.52 | alpha=0.26245703125
n=005000_m=01600_p=0.500_replacement=False_step=1,1599.8241902865145,1594.0396914022156,1544.8238376412735,1450.5566294147586,1257.6857009214768,976.9733249197807,699.8962927110156,502.06373948294737,380.5853641926172,253.66182161154438,189.738357783365,151.42917722788184,125.95491708504471,107.80240660941936,94.20988742295856,83.64662083487912,bravo_without_replacement | p=0.55 | alpha=0.0527060546875
n=005000_m=01600_p=0.500_replacement=False_step=1,1599.999390887473,1599.4064851068576,1571.9852125291186,1485.1258400662812,1290.850973295831,1030.2695737600611,799.8769717919431,637.6404881617398,527.5385359577832,391.3044167474719,310.7228827625355,257.57914785795674,219.8742509133309,191.67590921226503,169.84224601549434,152.553759060775,bravo_without_replacement | p=0.52 | alpha=0.09270507812499999
n=005000_m=02000_p=0.500_replacement=False_step=1,1999.786635780152,1992.4640586655912,1926.3921951004475,1791.2438546423841,1501.1982673520135,1088.4085641734414,727.7077062706035,507.28001808051033,382.8850399100994,255.16227744416332,190.8681339689244,152.33594412337888,126.71879267505663,108.47327824480485,94.82144350546274,84.22118919706055,bravo_without_replacement | p=0.55 | alpha=0.051730468749999994
n=005000_m=02000_p=0.500_replacement=False_step=1,1999.9997356692227,1999.5124843261706,1962.5135555004874,1820.6773037931305,1502.0805243770285,1130.1743010263344,855.6251624004394,680.339596935711,563.5953401092194,418.914014742941,333.0449875721414,276.2505251122625,235.9787291166629,206.07208441718623,182.99755800312283,164.53464770453118,bravo_without_replacement | p=0.52 | alpha=0.077095703125
n=005000_m=02600_p=0.500_replacement=False_step=1,2599.715825735192,2589.793278009964,2496.854575355425,2295.1497259895714,1834.0711375961796,1199.3175121573195,740.6040167011029,507.73721590339903,382.89001358577553,255.1622774588033,190.8681339689244,152.33594412337888,126.71879267505663,108.47327824480524,94.82144350546221,84.22118919706055,bravo_without_replacement | p=0.55 | alpha=0.051730468749999994
n=005000_m=02600_p=0.500_replacement=False_step=1,2599.999907729729,2599.6378430698073,2548.07070547422,2291.312490996629,1733.1983511974295,1224.1851836089136,918.0800876141543,731.518758970718,607.1459362532535,452.3587749230297,360.17232530030753,299.1747450166093,255.80193339199081,223.20276623386792,197.80484415560053,177.62444320312778,bravo_without_replacement | p=0.52 | alpha=0.061486328124999996
n=005000_m=01000_p=0.500_replacement=False_step=1,999.8741778072447,996.3239727855563,971.3067393147252,930.172565991754,852.4297265986374,735.3943899691404,597.5804646617953,468.86661504058037,368.4709803868337,247.861386831096,185.37127574372627,147.92688880009172,123.03871183844895,105.3099256897101,92.0380332997769,81.72464315186345,bravo_without_replacement | p=0.55 | alpha=0.0566083984375
n=005000_m=01000_p=0.500_replacement=False_step=1,999.9962839511304,999.123723438181,983.5880096106224,949.5114688892168,879.0452239974345,771.5319672175629,647.8794300164685,534.916375995836,445.8977857826037,329.96361877212433,261.3252129887951,216.23996810402198,184.35459325306093,160.58542988252304,142.2108545537401,127.6597726789455,bravo_without_replacement | p=0.52 | alpha=0.13855761718749998
n=005000_m=00200_p=0.500_replacement=False_step=1,199.82435826916748,198.80382434069642,196.4123878056889,194.14971108194268,190.84894436489031,186.27534901476184,180.2604821729181,172.7539126840041,163.85988274456292,143.10121297149306,121.28529520103571,101.64723227023485,85.77318371415242,73.59113274331473,64.29114974517015,57.0549295318884,bravo_without_replacement | p=0.55 | alpha=0.13758203125
n=005000_m=00200_p=0.500_replacement=False_step=1,199.89753021609212,199.1357905672093,197.15952011476912,195.20855271828862,192.29717697374386,188.19154333181083,182.71923563194375,175.8207041546003,167.58555506626533,148.20974256772587,127.67481509706002,109.00093964267215,93.68084933152923,81.70171064999413,72.38047822832742,64.99983638617752,bravo_without_replacement | p=0.52 | alpha=0.375625
