,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.06922265625,8,0.00390625,0.005345972853145602,0.008373393789062506,0.011142915711200092,0.014683043760432096,0.021834010558489603,0.05764800999999997
clip     | n_total=5000 | alpha=0.06922265625,325,6.702201832184858e-05,0.00036718261503190444,0.0017869645186489502,0.002680470140549516,0.0023684515081247247,0.0007052585538292351,3.4437588077528245e-08
clip     | n_total=5000 | alpha=0.06922265625,327,7.615611263674378e-05,0.00041655653122252935,0.002010195929963113,0.0029860807076499316,0.0026040398283874045,0.0007552155178056073,3.286996777894198e-08
clip     | n_total=5000 | alpha=0.06922265625,329,8.300244466577167e-05,0.0004532779956997948,0.002169000740197763,0.003190736647610856,0.002746183784296239,0.0007756973339444348,3.009294426030916e-08
clip     | n_total=5000 | alpha=0.06922265625,331,8.868167058055529e-05,0.0004835174932236648,0.002294234872318339,0.003342237017553688,0.00283901992155067,0.0007810351116624177,2.7007659443860898e-08
clip     | n_total=5000 | alpha=0.06922265625,333,9.366009758945387e-05,0.0005098442240948025,0.0023987987373431724,0.003460678762764814,0.0029012492414745073,0.0007773678508818263,2.396000889695332e-08
clip     | n_total=5000 | alpha=0.06922265625,335,9.817192484703807e-05,0.0005335495725022158,0.0024892109710786697,0.003556290999906054,0.0029424805438031574,0.0007678821170160786,2.1095943873391555e-08
clip     | n_total=5000 | alpha=0.06922265625,338,5.117504677954798e-05,0.00028879098364807085,0.0014130597574346286,0.0020719362400280703,0.0017513075057275303,0.00046775932943043523,1.2932343310204879e-08
clip     | n_total=5000 | alpha=0.06922265625,340,6.593219877817264e-05,0.0003714732225230367,0.0018023329972089348,0.002617092062354573,0.002183220394539827,0.0005679329246315116,1.3995738589434577e-08
clip     | n_total=5000 | alpha=0.06922265625,342,7.468476764604854e-05,0.00042011342558068116,0.0020211786558876144,0.0029064093212380062,0.0023929185380517862,0.0006062710056233551,1.3317097614277545e-08
clip     | n_total=5000 | alpha=0.06922265625,344,8.117956322828574e-05,0.00045591702390130137,0.0021749765260864616,0.0030972392655418306,0.002516740570201609,0.0006210359666012248,1.215915921773995e-08
